"FRAME","COUNT"
"354","0"
"355","1"
"356","0"
"357","0"
"358","0"
"359","0"
"360","0"
"361","0"
"362","0"
"363","1"
"364","0"
"365","0"
"366","0"
"367","0"
"368","0"
"369","0"
"370","0"
"371","0"
"372","1"
"373","0"
"374","1"
"375","2"
"376","1"
"377","0"
"378","0"
"379","0"
"380","0"
"381","1"
"382","0"
"383","0"
"384","0"
"385","0"
"386","0"
"387","0"
"388","1"
"389","0"
"390","0"
"391","1"
"392","0"
"393","0"
"394","0"
"395","0"
"396","0"
"397","0"
"398","0"
"399","0"
"400","0"
"401","0"
"402","0"
"403","0"
"404","0"
"405","1"
"406","0"
"407","1"
"408","0"
"409","0"
"410","0"
"411","0"
"412","0"
"413","0"
"414","0"
"415","0"
"416","0"
"417","0"
"418","0"
"419","0"
"420","0"
"421","0"
"422","0"
"423","0"
"424","0"
"425","1"
"426","0"
"427","0"
"428","1"
"429","0"
"430","0"
"431","0"
"432","0"
"433","0"
"434","0"
"435","0"
"436","0"
"437","0"
"438","0"
"439","0"
"440","0"
"441","0"
"442","1"
"443","0"
"444","0"
"445","0"
"446","0"
"447","0"
"448","0"
"449","0"
"450","0"
"451","0"
"452","0"
"453","0"
"454","1"
"455","0"
"456","0"
"457","1"
"458","0"
"459","0"
"460","0"
"461","0"
"462","0"
"463","0"
"464","0"
"465","0"
"466","0"
"467","0"
"468","0"
"469","0"
"470","0"
"471","0"
"472","0"
"473","0"
"474","0"
"475","0"
"476","1"
"477","0"
"478","2"
"479","2"
"480","2"
"481","4"
"482","0"
"483","0"
"484","0"
"485","0"
"486","0"
"487","0"
"488","0"
"489","1"
"490","0"
"491","0"
"492","0"
"493","2"
"494","1"
"495","0"
"496","1"
"497","2"
"498","2"
"499","1"
"500","2"
"501","2"
"502","2"
"503","3"
"504","2"
"505","1"
"506","0"
"507","1"
"508","0"
"509","0"
"510","1"
"511","0"
"512","0"
"513","0"
"514","1"
"515","0"
"516","0"
"517","0"
"518","0"
"519","0"
"520","0"
"521","0"
"522","0"
"523","0"
"524","1"
"525","0"
"526","1"
"527","0"
"528","0"
"529","0"
"530","0"
"531","0"
"532","0"
"533","0"
"534","3"
"535","1"
"536","0"
"537","0"
"538","0"
"539","0"
"540","0"
"541","0"
"542","0"
"543","0"
"544","0"
"545","0"
"546","0"
"547","0"
"548","0"
"549","0"
"550","0"
"551","0"
"552","0"
"553","0"
"554","1"
"555","1"
"556","0"
"557","0"
"558","0"
"559","0"
"560","0"
"561","0"
"562","0"
"563","0"
"564","1"
"565","0"
"566","0"
"567","0"
"568","0"
"569","0"
"570","1"
"571","1"
"572","1"
"573","2"
"574","2"
"575","1"
"576","2"
"577","0"
"578","0"
"579","0"
"580","0"
"581","0"
"582","0"
"583","0"
"584","0"
"585","1"
"586","1"
"587","1"
"588","0"
"589","0"
"590","1"
"591","0"
"592","0"
"593","0"
"594","0"
"595","0"
"596","1"
"597","0"
"598","0"
"599","0"
"600","0"
"601","0"
"602","0"
"603","0"
"604","0"
"605","0"
"606","0"
"607","0"
"608","0"
"609","0"
"610","0"
"611","2"
"612","1"
"613","1"
"614","0"
"615","0"
"616","0"
"617","0"
"618","0"
"619","0"
"620","0"
"621","0"
"622","0"
"623","0"
"624","1"
"625","1"
"626","1"
"627","1"
"628","1"
"629","1"
"630","1"
"631","1"
"632","1"
"633","1"
"634","0"
"635","0"
"636","2"
"637","1"
"638","0"
"639","0"
"640","0"
"641","0"
"642","0"
"643","0"
"644","1"
"645","0"
"646","0"
"647","0"
"648","0"
"649","0"
"650","1"
"651","0"
"652","0"
"653","0"
"654","1"
"655","1"
"656","0"
"657","0"
"658","2"
"659","0"
"660","2"
"661","1"
"662","2"
"663","2"
"664","1"
"665","0"
"666","0"
"667","0"
"668","1"
"669","1"
"670","0"
"671","1"
"672","0"
"673","0"
"674","1"
"675","0"
"676","0"
"677","0"
"678","0"
"679","0"
"680","0"
"681","1"
"682","2"
"683","2"
"684","0"
"685","1"
"686","0"
"687","0"
"688","0"
"689","0"
"690","0"
"691","0"
"692","0"
"693","0"
"694","1"
"695","0"
"696","1"
"697","2"
"698","2"
"699","1"
"700","0"
"701","0"
"702","0"
"703","1"
"704","1"
"705","1"
"706","1"
"707","0"
"708","0"
"709","1"
"710","0"
"711","2"
"712","2"
"713","2"
"714","1"
"715","2"
"716","1"
"717","3"
"718","1"
"719","2"
"720","1"
"721","1"
"722","0"
"723","2"
"724","1"
"725","1"
"726","2"
"727","4"
"728","3"
"729","1"
"730","1"
"731","0"
"732","1"
"733","0"
"734","0"
"735","0"
"736","1"
"737","2"
"738","1"
"739","0"
"740","2"
"741","0"
"742","0"
"743","0"
